color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genre,Title
1915,1,872,88.0,119.0,42.0,917.0,99,2000.0,39008741.0,972,44838,6862,1430,0.0,223.0,43,6,25000000.0,2005.0,953.0,6.6,2.35,0,6,The Sisterhood of the Traveling Pants 
1916,1,228,116.0,98.0,20.0,872.0,271,5000.0,36833473.0,638,53126,7945,1658,1.0,254.0,13,9,25000000.0,2001.0,888.0,6.6,2.35,0,6,Kiss of the Dragon 
1917,1,483,129.0,97.0,29.0,816.0,1107,15000.0,48237389.0,423,63969,18789,234,1.0,126.0,43,7,25000000.0,2008.0,852.0,5.5,2.35,0,3,The House Bunny 
1919,1,275,151.0,124.0,44.0,367.0,1953,4000.0,36447959.0,691,35833,6393,897,0.0,96.0,43,6,25000000.0,2014.0,774.0,7.0,2.39,10000,6,Million Dollar Arm 
1920,0,1254,198.0,97.0,176.0,10000.0,1433,12000.0,45089048.0,605,86251,36064,59,3.0,260.0,37,7,25000000.0,2014.0,11000.0,6.5,2.35,58000,6,The Giver 
1921,1,375,66.0,105.0,29.0,742.0,1577,14000.0,35990505.0,276,48095,16400,1365,1.0,194.0,43,6,20000000.0,2003.0,1000.0,5.8,2.35,0,6,What a Girl Wants 
1922,1,1608,167.0,104.0,108.0,177.0,1037,296.0,35143332.0,1020,45102,1340,248,0.0,316.0,43,9,17000000.0,2003.0,270.0,5.6,2.35,0,9,Jeepers Creepers II 
1923,1,985,127.0,101.0,7.0,440.0,455,1000.0,35000629.0,304,74622,2822,409,1.0,150.0,43,9,25000000.0,2007.0,562.0,5.6,1.85,0,3,Good Luck Chuck 
1924,1,65,109.0,101.0,43.0,432.0,2042,5000.0,34604054.0,638,34942,6867,514,2.0,185.0,43,9,30000000.0,2003.0,618.0,5.8,2.35,1000,6,Cradle 2 the Grave 
1925,1,1454,174.0,114.0,335.0,530.0,1932,11000.0,41597830.0,935,102123,12624,1756,3.0,660.0,43,7,25000000.0,2002.0,577.0,7.6,1.85,0,6,The Hours 
1926,1,69,91.0,105.0,99.0,960.0,71,17000.0,33687630.0,219,116762,20109,1449,0.0,261.0,43,7,20000000.0,2006.0,1000.0,6.4,1.85,0,3,She's the Man 
1927,1,1469,151.0,90.0,68.0,100.0,653,328.0,32553210.0,835,88714,794,2319,0.0,235.0,42,6,25000000.0,2007.0,132.0,6.3,1.85,0,3,Mr. Bean's Holiday 
1928,1,412,94.0,97.0,27.0,522.0,1827,601.0,31526393.0,1016,22243,2730,1236,0.0,144.0,43,7,25000000.0,2004.0,543.0,4.6,2.35,686,14,Anacondas: The Hunt for the Blood Orchid 
1929,1,552,91.0,144.0,0.0,745.0,1257,15000.0,41229.0,974,14612,18442,252,6.0,41.0,13,9,25500000.0,2013.0,960.0,6.5,2.35,0,6,Blood Ties 
1930,1,903,148.0,114.0,59.0,403.0,5,49000.0,31655091.0,1151,87331,50927,1575,0.0,364.0,43,6,30000000.0,2007.0,702.0,7.5,2.35,18000,6,August Rush 
1931,1,1430,141.0,124.0,159.0,240.0,1017,288.0,30012990.0,447,75973,1006,744,1.0,409.0,42,9,25000000.0,1998.0,249.0,7.5,1.85,0,6,Elizabeth 
1932,1,1372,114.0,89.0,31.0,71.0,1602,285.0,32368960.0,39,39768,667,2504,0.0,292.0,6,9,25000000.0,1998.0,81.0,5.3,1.85,0,3,Bride of Chucky 
1933,1,1294,79.0,160.0,130.0,288.0,1723,469.0,14500000.0,701,25019,1548,1060,0.0,159.0,26,1,25000000.0,1970.0,377.0,7.5,2.35,0,6,Tora! Tora! Tora! 
1934,1,147,33.0,93.0,14.0,199.0,1724,1000.0,29247405.0,589,28377,2176,2500,1.0,261.0,42,6,25000000.0,1997.0,401.0,3.3,1.85,0,3,Spice World 
1936,1,289,83.0,88.0,82.0,571.0,670,756.0,25615792.0,300,10161,4378,425,0.0,50.0,43,7,25000000.0,2009.0,713.0,3.5,1.85,657,3,Dance Flick 
1937,1,467,199.0,142.0,0.0,461.0,930,11000.0,28341469.0,992,1689764,13495,260,0.0,4144.0,43,9,25000000.0,1994.0,745.0,9.3,1.85,108000,6,The Shawshank Redemption 
1938,1,1438,71.0,92.0,23.0,162.0,1626,460.0,25590119.0,623,19699,1315,1495,0.0,119.0,3,6,21150000.0,2001.0,442.0,4.8,1.85,387,3,Crocodile Dundee in Los Angeles 
1939,1,148,62.0,117.0,101.0,743.0,1263,13000.0,24944213.0,138,63459,16937,2056,2.0,185.0,43,7,27000000.0,1996.0,852.0,6.9,2.35,3000,3,Kingpin 
1940,1,1380,175.0,111.0,81.0,81.0,399,3000.0,33631221.0,483,48559,3784,899,1.0,145.0,43,9,25000000.0,2014.0,571.0,6.0,2.35,0,6,The Gambler 
1941,1,783,322.0,121.0,53.0,8000.0,1433,19000.0,37738400.0,124,67797,39690,1297,3.0,285.0,43,9,25000000.0,2013.0,11000.0,7.3,2.35,30000,6,August: Osage County 
1943,1,1148,112.0,107.0,13.0,165.0,2083,618.0,21835784.0,17,58297,1095,1054,3.0,161.0,43,7,30000000.0,2005.0,172.0,6.6,1.85,0,6,A Lot Like Love 
1944,1,385,216.0,106.0,452.0,141.0,1978,20000.0,15785632.0,530,32507,21195,2400,3.0,119.0,42,7,23000000.0,2016.0,732.0,7.5,2.35,15000,6,Eddie the Eagle 
1945,1,1443,48.0,136.0,0.0,3000.0,1488,18000.0,21554585.0,354,36108,37315,2141,0.0,109.0,43,9,25000000.0,1998.0,14000.0,6.9,1.85,0,6,He Got Game 
1946,1,684,44.0,97.0,19.0,977.0,1366,40000.0,22200000.0,687,41310,52122,785,3.0,117.0,43,7,25000000.0,1994.0,10000.0,6.8,1.85,0,6,Don Juan DeMarco 
1949,1,1508,213.0,97.0,41.0,619.0,910,11000.0,23527955.0,242,74691,12841,2586,1.0,165.0,43,7,25000000.0,2010.0,673.0,6.4,2.35,0,6,The Losers 
1950,1,1595,298.0,99.0,24.0,155.0,43,3000.0,24042490.0,109,40776,3744,1008,1.0,250.0,43,9,25000000.0,2010.0,441.0,5.6,1.85,10000,14,Don't Be Afraid of the Dark 
1951,1,1251,119.0,103.0,5.0,874.0,967,26000.0,22466994.0,596,72673,33565,1784,0.0,166.0,43,9,25000000.0,2007.0,5000.0,6.3,2.35,0,14,War 
1952,1,1202,251.0,95.0,0.0,98.0,647,11000.0,17791031.0,9,109855,11994,657,0.0,888.0,43,9,25000000.0,2002.0,876.0,7.3,2.35,0,6,Punch-Drunk Love 
1953,1,678,92.0,93.0,17.0,360.0,1859,13000.0,17718223.0,910,162067,14180,1016,5.0,316.0,43,9,25000000.0,2004.0,634.0,6.6,1.85,0,3,EuroTrip 
1954,1,397,58.0,98.0,70.0,223.0,1542,462.0,15361537.0,266,12263,1855,2443,0.0,132.0,15,7,13000000.0,2002.0,444.0,4.6,1.85,564,14,Half Past Dead 
1955,1,1192,73.0,90.0,176.0,825.0,1752,931.0,16647384.0,1361,8398,4431,205,1.0,56.0,43,6,26000000.0,2006.0,839.0,5.1,2.35,498,3,Unaccompanied Minors 
1956,1,619,28.0,107.0,21.0,418.0,1668,967.0,16118077.0,359,5817,3067,2340,0.0,37.0,43,9,25000000.0,1988.0,767.0,5.6,1.85,377,6,"Bright Lights, Big City "
1957,1,1467,19.0,90.0,48.0,376.0,2085,940.0,15091542.0,899,4086,2465,214,2.0,22.0,42,1,25000000.0,1996.0,595.0,5.3,2.35,246,1,The Adventures of Pinocchio 
1959,1,1296,287.0,115.0,219.0,258.0,763,902.0,15045676.0,465,76303,2466,383,1.0,376.0,43,7,16000000.0,2009.0,837.0,5.6,2.35,0,6,The Box 
1960,1,202,233.0,93.0,27.0,49.0,1041,960.0,17427926.0,804,60062,1749,2236,0.0,351.0,43,9,8000000.0,2008.0,664.0,5.9,2.35,0,9,The Ruins 
1961,1,777,86.0,99.0,154.0,347.0,1808,774.0,14983572.0,891,9361,2498,977,1.0,162.0,43,7,25000000.0,2000.0,692.0,4.7,1.85,378,6,The Next Best Thing 
1962,1,1627,160.0,107.0,0.0,255.0,644,798.0,14637490.0,464,16411,2537,2576,2.0,136.0,43,9,25000000.0,2010.0,374.0,4.8,2.35,0,14,My Soul to Take 
1963,1,956,126.0,110.0,42.0,111.0,2025,355.0,14589444.0,246,171151,911,1018,2.0,513.0,43,9,25000000.0,2004.0,155.0,6.8,1.85,0,6,The Girl Next Door 
1964,1,1314,50.0,101.0,17.0,218.0,2173,900.0,14095303.0,1007,15814,1634,1901,1.0,68.0,43,9,25000000.0,1996.0,246.0,5.4,2.35,503,14,Maximum Risk 
1965,1,181,52.0,85.0,54.0,455.0,1421,985.0,13973532.0,901,11211,3065,433,1.0,92.0,43,7,25000000.0,2002.0,637.0,5.1,1.85,215,3,Stealing Harvard 
1966,1,167,260.0,132.0,241.0,151.0,1619,27000.0,1865774.0,1340,87682,27659,2358,2.0,174.0,42,9,30000000.0,2015.0,154.0,7.0,2.35,43000,6,Legend 
1968,1,351,231.0,90.0,160.0,852.0,1002,963.0,18860403.0,249,20823,4952,1335,0.0,130.0,43,7,25000000.0,2011.0,936.0,4.0,1.85,0,14,Shark Night 3D 
1969,1,20,99.0,145.0,317.0,70.0,550,876.0,13038660.0,420,16995,1282,1919,1.0,163.0,43,9,25000000.0,1999.0,219.0,7.3,1.85,0,6,Angela's Ashes 
1970,1,602,159.0,110.0,425.0,148.0,361,3000.0,28831145.0,616,39357,3757,1896,1.0,113.0,43,9,25000000.0,2014.0,466.0,6.8,2.35,14000,6,Draft Day 
1973,1,1342,199.0,122.0,0.0,939.0,2056,18000.0,11538204.0,1152,23696,21163,2307,0.0,135.0,43,7,25000000.0,2010.0,1000.0,7.0,2.35,0,6,The Conspirator 
1974,1,203,119.0,107.0,308.0,872.0,1437,13000.0,11008432.0,517,43903,16651,2017,0.0,194.0,43,7,25000000.0,2005.0,947.0,7.1,1.85,5000,6,Lords of Dogtown 
1975,1,1179,120.0,127.0,36.0,399.0,874,562.0,12188642.0,879,21098,2230,1017,7.0,56.0,7,7,26000000.0,2015.0,499.0,6.9,2.35,0,6,The 33 
1976,1,739,180.0,99.0,0.0,52.0,1100,400.0,11100000.0,1375,92464,896,1941,1.0,331.0,43,7,25000000.0,1986.0,223.0,7.3,2.35,19000,3,Big Trouble in Little China 
1978,1,506,317.0,140.0,149.0,581.0,707,27000.0,13651662.0,1340,332276,29692,1387,1.0,514.0,43,7,25000000.0,2011.0,798.0,8.2,2.35,77000,6,Warrior 
1979,0,1128,44.0,133.0,277.0,8000.0,1256,25000.0,11030963.0,21,24145,48482,1297,2.0,93.0,42,9,28000000.0,1996.0,14000.0,7.1,1.85,0,6,Michael Collins 
1980,1,1369,22.0,271.0,33.0,251.0,2151,854.0,10769960.0,1335,21940,2107,1052,0.0,256.0,43,6,25000000.0,1993.0,702.0,7.7,1.85,0,6,Gettysburg 
1981,1,897,143.0,112.0,108.0,2000.0,339,23000.0,10911750.0,703,17757,43560,6,2.0,99.0,43,9,25000000.0,2008.0,17000.0,6.5,1.85,982,6,Stop-Loss 
1982,1,1456,72.0,99.0,79.0,956.0,2185,16000.0,10719367.0,223,7909,28987,2439,3.0,157.0,43,7,25000000.0,2002.0,11000.0,4.9,2.35,261,6,Abandon 
1983,1,809,70.0,100.0,57.0,92.0,2040,181.0,10114315.0,671,18693,582,537,0.0,187.0,43,7,25000000.0,1999.0,151.0,6.4,2.35,0,6,Brokedown Palace 
1984,1,1161,264.0,92.0,30.0,309.0,1322,941.0,49122319.0,793,47169,2348,1795,0.0,162.0,43,7,14000000.0,2012.0,459.0,5.9,2.35,17000,14,The Possession 
1985,1,1288,20.0,105.0,121.0,354.0,893,3000.0,10070000.0,168,5668,5023,378,3.0,50.0,43,7,25000000.0,1996.0,624.0,6.2,1.85,491,6,Mrs. Winterbourne 
1986,1,1352,190.0,110.0,37.0,268.0,1226,10000.0,10324441.0,37,27117,11431,2037,1.0,140.0,43,9,25000000.0,2011.0,826.0,5.8,2.35,7000,6,Straw Dogs 
1987,1,916,142.0,116.0,529.0,174.0,389,442.0,7156933.0,529,14581,1134,1032,0.0,74.0,43,9,25000000.0,2006.0,252.0,6.7,1.85,348,6,The Hoax 
1988,1,277,27.0,88.0,22.0,120.0,1832,174.0,9286314.0,170,4972,583,2049,1.0,62.0,43,9,17000000.0,1991.0,132.0,5.9,1.85,0,6,Stone Cold 
1989,1,756,355.0,111.0,214.0,3000.0,348,10000.0,56692.0,1376,177401,23566,2088,2.0,504.0,43,9,25000000.0,2009.0,9000.0,7.3,2.35,32000,6,The Road 
1991,1,975,31.0,95.0,32.0,324.0,1550,843.0,5654777.0,232,4875,2165,1349,3.0,26.0,43,7,25000000.0,2005.0,593.0,4.1,2.35,206,6,Underclassman 
1992,1,605,87.0,95.0,6.0,248.0,370,849.0,5516708.0,397,11375,2413,1007,2.0,91.0,43,9,25000000.0,2001.0,841.0,4.9,1.85,295,3,Say It Isn't So 
1993,1,1359,126.0,127.0,79.0,50.0,146,12000.0,5128124.0,89,44198,12574,500,1.0,251.0,30,7,25000000.0,2005.0,506.0,7.9,2.35,11000,6,The World's Fastest Indian 
1994,1,351,285.0,105.0,160.0,490.0,1142,852.0,34014398.0,837,115650,2603,1982,0.0,1033.0,15,9,33000000.0,2006.0,521.0,5.6,2.35,4000,6,Snakes on a Plane 
1995,1,1267,60.0,104.0,54.0,919.0,1290,6000.0,4064333.0,1002,24790,9662,1124,0.0,173.0,43,9,25000000.0,1995.0,923.0,5.2,2.35,0,3,Tank Girl 
1996,1,681,23.0,95.0,2.0,807.0,1289,927.0,4006906.0,371,3229,4990,2025,7.0,20.0,43,7,15000000.0,2005.0,912.0,4.1,1.85,83,3,King's Ransom 
1997,1,455,229.0,121.0,353.0,18.0,1001,45.0,3073392.0,368,59462,142,2564,0.0,300.0,6,9,25000000.0,2008.0,30.0,6.6,1.85,0,6,Blindness 
1998,1,1601,143.0,92.0,892.0,492.0,2085,783.0,1550000.0,924,30628,2930,1716,2.0,471.0,43,9,25000000.0,2005.0,595.0,2.9,2.35,937,0,BloodRayne 
2000,1,100,97.0,107.0,460.0,490.0,85,14000.0,871527.0,276,14982,16090,1982,2.0,128.0,6,9,25000000.0,2005.0,1000.0,6.5,2.35,507,6,Where the Truth Lies 
2002,1,1347,28.0,117.0,162.0,745.0,1508,2000.0,777423.0,139,5841,4351,252,0.0,57.0,43,7,25000000.0,1998.0,878.0,7.2,2.35,942,6,Without Limits 
2003,1,1300,160.0,107.0,0.0,240.0,35,962.0,1186957.0,1424,9264,1591,1059,3.0,69.0,42,7,25000000.0,2008.0,266.0,6.8,2.35,0,6,Me and Orson Welles 
2004,1,532,124.0,131.0,911.0,232.0,1863,5000.0,85433.0,646,69676,5954,1505,2.0,131.0,25,9,13500000.0,2013.0,234.0,7.8,2.35,31000,6,The Best Offer 
2005,1,1624,280.0,122.0,0.0,407.0,1893,12000.0,1697956.0,1021,64944,13809,2254,2.0,212.0,43,9,20000000.0,2009.0,463.0,6.7,1.85,6000,6,Bad Lieutenant: Port of Call New Orleans 
2007,1,552,118.0,134.0,0.0,92.0,198,541.0,183662.0,469,18395,890,872,6.0,48.0,13,5,25000000.0,2010.0,173.0,7.1,2.35,0,6,Little White Lies 
2008,1,1518,49.0,117.0,138.0,416.0,172,908.0,134904.0,1217,2395,3204,870,9.0,17.0,43,9,25000000.0,2010.0,581.0,5.7,1.78,636,6,Love Ranch 
2011,1,1313,336.0,138.0,0.0,1000.0,244,13000.0,16969390.0,947,80861,27797,884,4.0,431.0,43,9,25000000.0,2013.0,11000.0,5.3,2.35,24000,6,The Counselor 
2016,1,1455,51.0,119.0,350.0,418.0,1646,18000.0,34700000.0,751,52846,35501,2340,2.0,143.0,43,9,14000000.0,1988.0,17000.0,7.7,1.85,0,6,Dangerous Liaisons 
2017,1,1619,252.0,137.0,179.0,4000.0,2109,17000.0,717753.0,787,33107,33747,1414,4.0,128.0,13,9,25000000.0,2012.0,10000.0,6.1,2.35,27000,6,On the Road 
2018,1,930,106.0,119.0,12000.0,643.0,1544,12000.0,109713132.0,821,61621,15449,2518,5.0,219.0,43,6,25000000.0,1986.0,664.0,7.3,2.35,0,3,Star Trek IV: The Voyage Home 
2019,1,1509,285.0,139.0,13000.0,461.0,297,13000.0,70269171.0,1288,162130,15111,1744,0.0,962.0,43,6,24000000.0,2006.0,683.0,7.2,1.85,0,6,Rocky Balboa 
2020,1,442,163.0,114.0,19.0,848.0,613,1000.0,28772222.0,1111,33958,3962,618,1.0,163.0,43,7,105000000.0,2015.0,897.0,5.3,2.35,37000,14,Point Break 
2021,1,1627,195.0,120.0,0.0,221.0,864,865.0,101334374.0,1046,124941,2321,1399,5.0,488.0,43,9,24000000.0,1997.0,851.0,6.1,2.35,0,9,Scream 2 
2022,1,506,123.0,98.0,149.0,439.0,1562,20000.0,1512815.0,1005,8885,21414,276,0.0,56.0,43,9,25000000.0,2016.0,617.0,5.8,2.35,0,6,Jane Got a Gun 
2023,1,1545,52.0,106.0,167.0,676.0,1715,966.0,65182182.0,1159,15310,4830,596,8.0,38.0,43,7,24000000.0,2014.0,807.0,5.7,2.35,3000,3,Think Like a Man Too 
2024,1,813,129.0,98.0,36.0,900.0,1409,13000.0,57262492.0,181,90374,17582,1796,4.0,318.0,43,9,24000000.0,2000.0,2000.0,6.7,1.85,0,3,The Whole Nine Yards 
2025,1,580,60.0,107.0,71.0,304.0,376,967.0,80000000.0,359,51459,1962,1515,0.0,113.0,43,6,8200000.0,1984.0,455.0,6.5,1.85,0,6,Footloose 
2026,1,1555,123.0,88.0,480.0,497.0,1229,8000.0,74608545.0,1396,185258,10325,1893,4.0,404.0,43,9,24000000.0,2003.0,909.0,7.2,2.35,0,3,Old School 
2027,1,1524,84.0,137.0,0.0,161.0,505,12000.0,41895491.0,605,63274,12947,924,1.0,170.0,43,9,24000000.0,1991.0,443.0,7.6,1.85,12000,6,The Fisher King 
2028,1,308,125.0,100.0,41.0,970.0,1424,45000.0,39989008.0,995,55398,49847,237,2.0,418.0,43,9,24000000.0,1998.0,1000.0,4.6,2.35,891,9,I Still Know What You Did Last Summer 
2029,1,149,106.0,115.0,597.0,597.0,970,893.0,32662299.0,978,16469,3946,271,1.0,275.0,43,6,24000000.0,2000.0,854.0,6.9,1.85,0,6,Return to Me 
2030,1,893,247.0,101.0,0.0,92.0,925,218.0,31452765.0,486,149835,638,1143,7.0,243.0,43,9,24000000.0,2008.0,216.0,6.6,1.85,0,3,Zack and Miri Make a Porno 
2031,1,1129,156.0,110.0,119.0,265.0,1677,11000.0,25167270.0,992,30119,12254,1341,4.0,263.0,15,9,24000000.0,2000.0,592.0,6.3,2.35,455,6,Nurse Betty 
2032,1,540,271.0,94.0,293.0,939.0,926,18000.0,32416109.0,771,109620,32474,2307,0.0,268.0,43,9,25000000.0,2009.0,12000.0,6.2,2.35,15000,3,The Men Who Stare at Goats 
2033,1,515,45.0,88.0,269.0,384.0,607,1000.0,20218.0,310,5431,2557,826,2.0,50.0,43,7,24000000.0,2001.0,489.0,5.3,2.35,204,3,Double Take 
2034,1,631,133.0,127.0,446.0,898.0,407,11000.0,28871190.0,76,125421,13433,2489,0.0,385.0,43,9,24000000.0,1999.0,1000.0,7.3,1.85,0,6,"Girl, Interrupted "
2035,1,1339,84.0,95.0,126.0,886.0,731,2000.0,16964743.0,1353,22844,4681,1799,1.0,140.0,43,7,24000000.0,2004.0,989.0,5.6,2.35,876,3,Win a Date with Tad Hamilton! 
2036,1,1539,70.0,87.0,25.0,611.0,685,1000.0,16290976.0,704,14637,3243,568,0.0,100.0,43,1,24000000.0,1999.0,670.0,6.2,1.85,619,3,Muppets from Space 
2037,1,1434,32.0,118.0,0.0,227.0,553,738.0,13000000.0,818,10895,1458,2382,0.0,150.0,43,1,24000000.0,1978.0,295.0,5.2,1.85,0,1,The Wiz 
2038,1,173,51.0,107.0,48.0,940.0,635,1000.0,12372410.0,1039,11709,4971,1604,1.0,101.0,43,7,24000000.0,2000.0,957.0,5.3,1.85,650,3,Ready to Rumble 
2039,1,1370,73.0,124.0,41.0,197.0,1770,512.0,8427204.0,1408,10100,1523,1513,0.0,59.0,43,9,24000000.0,1999.0,481.0,5.4,2.35,153,6,Play It to the Bone 
2040,1,404,169.0,89.0,41.0,847.0,298,2000.0,9639242.0,1041,16437,5470,1165,0.0,68.0,43,7,24000000.0,2011.0,1000.0,4.9,1.85,0,3,I Don't Know How She Does It 
2041,1,42,365.0,88.0,192.0,847.0,1130,3000.0,25003072.0,10,72552,5737,1165,0.0,374.0,43,9,24000000.0,2010.0,859.0,5.5,2.35,13000,3,Piranha 3D 
2042,0,894,113.0,118.0,18000.0,286.0,234,18000.0,6144806.0,771,12821,23689,290,1.0,248.0,43,7,23000000.0,2004.0,5000.0,6.7,2.35,0,6,Beyond the Sea 
2044,1,1305,10.0,80.0,18.0,73.0,1146,742.0,669276.0,373,2541,1088,471,0.0,47.0,42,1,28000000.0,1993.0,83.0,7.2,2.35,408,3,The Princess and the Cobbler 
2045,1,1012,16.0,120.0,6.0,382.0,685,22000.0,42880.0,1140,2919,23769,864,3.0,50.0,42,6,24000000.0,2004.0,670.0,5.1,1.85,181,6,The Bridge of San Luis Rey 
2046,1,526,196.0,98.0,88.0,706.0,2043,12000.0,23225911.0,386,80574,14699,1740,1.0,157.0,43,9,24000000.0,2010.0,854.0,6.5,2.35,12000,6,Faster 
2047,1,573,212.0,119.0,6000.0,422.0,230,23000.0,4710455.0,251,214091,24263,1109,0.0,330.0,26,6,24000000.0,2004.0,713.0,8.2,1.85,13000,1,Howl's Moving Castle 
2048,1,1376,445.0,88.0,181.0,11.0,217,15000.0,75590286.0,423,386217,28011,630,4.0,553.0,43,9,23600000.0,2009.0,13000.0,7.7,2.35,26000,3,Zombieland 
2049,1,1229,446.0,201.0,0.0,84.0,2009,6000.0,218051260.0,1002,316020,7122,778,0.0,2618.0,30,7,207000000.0,2005.0,918.0,7.2,2.35,0,6,King Kong 
2050,0,466,108.0,90.0,153.0,427.0,412,11000.0,161487252.0,9,119450,13823,1934,0.0,300.0,43,7,20000000.0,1998.0,1000.0,6.1,1.85,0,3,The Waterboy 
2051,1,598,223.0,127.0,883.0,441.0,1147,11000.0,290158751.0,510,837759,12643,164,0.0,900.0,43,6,18000000.0,1980.0,504.0,8.8,2.35,17000,0,Star Wars: Episode V - The Empire Strikes Back 
2052,1,1038,63.0,119.0,0.0,244.0,1986,10000.0,65807024.0,1399,172405,11013,2383,0.0,203.0,43,9,19000000.0,1995.0,345.0,6.8,1.85,0,6,Bad Boys 
2053,1,365,43.0,85.0,119.0,144.0,1676,3000.0,86930411.0,483,83269,3847,1851,6.0,87.0,43,7,23000000.0,1991.0,348.0,6.8,1.85,0,3,The Naked Gun 2½: The Smell of Fear 
2054,1,640,211.0,98.0,70.0,591.0,255,1000.0,53302314.0,310,181058,3345,1379,1.0,674.0,43,9,23000000.0,2000.0,847.0,6.7,1.85,0,14,Final Destination 
2055,1,513,421.0,101.0,0.0,1000.0,1664,33000.0,40962534.0,1177,188652,57077,1137,1.0,288.0,43,9,12500000.0,2011.0,22000.0,7.1,2.35,22000,6,The Ides of March 
2056,1,361,214.0,112.0,123.0,787.0,1687,14000.0,39235088.0,1377,193962,16196,475,0.0,805.0,43,9,23000000.0,2000.0,991.0,7.1,2.35,5000,12,Pitch Black 
2057,1,1584,92.0,97.0,956.0,99.0,636,20000.0,27338033.0,530,19709,20798,373,3.0,167.0,43,7,23000000.0,2001.0,551.0,6.1,1.85,0,3,Someone Like You... 
2058,1,1442,574.0,126.0,0.0,105.0,267,19000.0,25556065.0,1208,355126,19359,1626,1.0,748.0,43,9,23000000.0,2013.0,128.0,8.0,1.85,148000,6,Her 
2059,1,385,216.0,106.0,452.0,141.0,1978,20000.0,15785632.0,530,32513,21195,2400,3.0,119.0,42,7,23000000.0,2016.0,732.0,7.5,2.35,15000,6,Eddie the Eagle 
2060,1,743,140.0,97.0,131.0,62.0,960,23000.0,21973182.0,1070,53415,23242,615,2.0,339.0,43,9,23000000.0,2001.0,81.0,6.6,2.35,0,14,Joy Ride 
2061,1,815,28.0,100.0,3.0,88.0,1126,2000.0,4756.0,543,4191,2450,1861,4.0,32.0,42,6,25000000.0,2013.0,228.0,5.4,2.35,0,1,The Adventurer: The Curse of the Midas Box 
2062,1,1623,36.0,114.0,61.0,407.0,674,20000.0,18653615.0,1005,14786,22040,2254,2.0,103.0,43,7,23000000.0,1999.0,797.0,6.1,2.35,638,6,Anywhere But Here 
2063,1,68,65.0,101.0,3.0,120.0,1926,448.0,12189514.0,87,30092,829,2373,0.0,129.0,43,7,23000000.0,2004.0,143.0,6.1,2.35,0,3,Chasing Liberty 
2064,1,1047,53.0,88.0,12.0,249.0,457,327.0,13019253.0,1228,3914,1509,1433,4.0,47.0,43,7,23000000.0,2000.0,281.0,5.6,1.85,153,3,The Crew 
2065,1,1491,394.0,93.0,0.0,947.0,1445,17000.0,18934858.0,219,72646,31187,1686,5.0,397.0,23,9,23000000.0,2011.0,13000.0,5.8,2.35,0,14,Haywire 
2066,1,828,80.0,92.0,114.0,434.0,1351,912.0,20763013.0,712,30840,2355,1541,0.0,383.0,43,7,23000000.0,1987.0,535.0,2.8,2.35,0,14,Jaws: The Revenge 
2067,1,688,45.0,98.0,4.0,11000.0,1757,29000.0,12782508.0,823,20163,63194,1681,2.0,71.0,43,7,23000000.0,1996.0,22000.0,6.7,1.85,1000,6,Marvin's Room 
2068,1,479,47.0,94.0,258.0,424.0,488,721.0,11508423.0,1296,3174,2453,828,2.0,19.0,43,6,23000000.0,2008.0,463.0,5.1,2.35,376,6,The Longshots 
2069,1,1128,90.0,102.0,277.0,57.0,827,327.0,10660147.0,1269,17740,672,1033,0.0,165.0,42,9,23000000.0,1999.0,261.0,7.2,1.85,0,6,The End of the Affair 
2070,1,1438,30.0,98.0,23.0,982.0,2015,1000.0,7434726.0,1370,14473,3671,655,2.0,81.0,43,9,23000000.0,1991.0,1000.0,6.0,1.85,0,6,Harley Davidson and the Marlboro Man 
2072,1,80,165.0,111.0,105.0,64.0,199,527.0,6109075.0,28,32003,735,1576,1.0,65.0,13,7,19430000.0,2009.0,86.0,6.7,2.35,0,6,Coco Before Chanel 
2074,1,1455,155.0,100.0,350.0,30.0,830,201.0,2708188.0,1336,8924,365,841,1.0,43.0,42,9,23000000.0,2009.0,123.0,6.2,2.35,0,6,Chéri 
2076,1,1109,118.0,141.0,300.0,73.0,1782,805.0,16123851.0,1160,17373,1618,1489,2.0,148.0,43,7,23000000.0,2004.0,539.0,6.2,2.35,767,6,Vanity Fair 
2078,1,1088,314.0,114.0,101.0,23.0,1177,129.0,71975611.0,383,209396,214,61,0.0,580.0,43,7,25000000.0,2007.0,25.0,6.8,2.35,11000,7,1408 
2079,1,1029,103.0,96.0,0.0,542.0,558,1000.0,38119483.0,650,136667,2936,1724,2.0,273.0,43,6,22700000.0,1987.0,605.0,7.1,1.85,13000,3,Spaceballs 
2080,1,1382,183.0,111.0,0.0,234.0,1815,523.0,4190530.0,218,53341,1795,2309,0.0,185.0,3,9,22500000.0,2014.0,468.0,7.1,2.35,18000,6,The Water Diviner 
2081,1,689,77.0,127.0,109.0,71.0,2062,2000.0,217631306.0,348,154199,3100,1956,0.0,252.0,43,7,22000000.0,1990.0,956.0,7.0,1.85,0,6,Ghost 
